Card Name,Benefits,Features,Fees,Learn More URL,Apply Now URL,Front Image URL,Back Image URL
SBI Card Miles Elite,,"{'Terms and Conditions': [], 'Welcome Gift': ['5,000 Travel Credits as Welcome Gift', 'Travel Credits will be credited on spends of ₹ 1,00,000 within 60 days of card issuance'], 'Travel Credits': ['Tarvel Credits can be converted as per below rates into Air Miles, Hotel Points and Product Catalogue:', '1 Travel Credit = ₹1 for Air Mile / Hotel Point', 'Travel Credit = ₹0.50 for Travel Bookings', 'Travel Credit = ₹0.25 for Shop & Smile Product Catalogue', 'Travel Credits Accrual exclusion on Fuel, EMI, Wallet Upload, Property Rental, Utilities and Insurance categories'], 'Spend Based Reversal': ['Spend Based Reversal on Annual Spends of ₹15 Lac', 'Fee reversal is preconditioned on fee levied during the renewal cycle'], 'Milestone Benefit': ['20,000 Bonus Travel Credits on reaching annual spends of ₹12 Lakh', 'Get additional access to Domestic Airport Lounge with every spend of ₹1 Lakh', 'For every spend of ₹ 1 Lakh, Cardholder gets 1 complimentary Domestic Airport Lounge visit over & above the complimentary visits', 'Additional Domestic Airport Lounge visit is applicable to both the Primary Cardholder and a Guest. Additional lounge visits, based on spend milestones, are capped at 15 visits in a membership year'], 'Lounge Program': ['8 complimentary Domestic Airport Lounge visits every year (max. 2 visits per quarter)', '15 additional Domestic Airport Lounge visits, basis spends of every ₹1 Lakh', 'This offer is brought to you by Mastercard and Rupay and is for limited period only. For Terms and Conditions, visitMasterCardandRupay', 'MasterCard/RuPay reserves the right at any time, without prior notice to add, alter, modify or change list of lounges under this program applicable for SBI Card Miles Elite'], 'Priority Pass Membership': ['Complimentary Priority Pass Membership.', '6 complimentary International Airport Lounge visits every year, outside India (max. 2 visits per quarter)', 'Priority Pass Membership fees is complimentary for first two years.', 'The standard membership of the Priority Pass Program is provided only to the primary cardholder of SBI Card Miles Elite'], 'Fuel Surcharge waiver': ['1% Fuel Surcharge waiver for each transaction between ₹500 and ₹4,000. Maximum Surcharge waiver of Rs.500 per statement cycle, per credit card account.'], 'Contactless Advantage': ['Daily purchases now made easy with SBI Card Miles Elite. Simply tap your card at a secure reader to transact', 'Fast & convenient: No need to hand over your card or look for cash / coins for everyday small ticket purchases', 'Security: The card never leaves your hand during a Contactless transaction, significantly reducing the risk of card loss and fraud due to skimming (counterfeit). Even if the card is tapped multiple times at the reader, the unique security key feature of MasterCard will ensure that only one transaction goes through, thus making it more secure', 'PleaseClick hereto download the FAQ’s.', 'PleaseClick hereto download the list of Merchants enabled for transactions.'], 'Worldwide Acceptance': ['You can use your SBI Card Miles Elite in over 24 million outlets across the globe, including 3,25,000 outlets in India', 'Use your card to make payments at any outlet that accepts MasterCard/RuPay'], 'Air Accident & Fraud Liability Cover': ['Get complimentary Air Accident Liability Cover of Rs. 1 Cr', 'Get complimentary credit card Fraud Liability Cover of Rs.1 lakh', 'This cover is valid for a period of 48 hours prior to reporting of loss, to 7 days post reporting of loss. Please call SBI Card helpline to report card loss: Dial 1860 180 1290 or 39 02 02 02 (prefix local STD code)'], 'Add-on Cards': ['With SBI Card Miles Elite, you can empower your family with add-on cards for your parents, spouse, children or siblings above the age of 18'], 'Cash Access Across the World': ['Withdraw cash from over 1 million ATMs across the globe'], 'Flexipay': ['With Flexipay, convert your transactions in in easy monthly installments. Just transact for Rs. 2,500 or more and log on tosbicard.comwithin 30 days of purchase to convert it into Flexipay', 'Click\xa0hereto know more'], 'Easy Bill Pay Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your SBI Card Elite', 'Click hereto know more'], 'Safe and Secure': ['Get enhanced security against counterfeiting and skimming with the chip and pin enabled SBI Card Miles Elite'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues', 'Transfer the outstanding balance of other banks’ credit cards to your SBI Card ELITE, to avail a lower rate of interest and pay back in EMIs', 'Log on to sbicard.com with your user ID and password to take benefit of this service', 'Click hereto know more about Balance Transfer on EMI']}","['Annual Fee (one-time):Rs.4999 + GST', 'Renewal Fee (per annum):Rs.4999 + GST', 'Add-on Fee (per annum): Nil']",https://www.sbicard.com/en/personal/credit-cards/travel/sbi-card-miles-elite.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/travel/sbi-card-miles-elite.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
SBI Card PULSE,,"{'Terms and Conditions': ['For detailed Terms and Conditions and Usage Directions, click\xa0here'], 'Reward Point': ['Enjoy 10 Reward Points per Rs.100 spent on Chemist, Pharmacy, Sports, Dining and Movies', 'Earn 2 Reward Point per Rs.100 spent on all your other spends', '4 Reward Points = Rs.1', 'Use your Reward Points to pay the outstanding balance on your credit card or redeem against a wide array of gifts', 'Clickhereto browse through our Rewards Catalogue to choose your gifts'], 'Welcome Benefits': ['Get a ColorFit Pulse 4 Pro worth Rs. 7,999 on payment of joining fee'], 'Health Benefits': ['Enjoy 1 year FITPASS PRO and Netmeds First complimentary memberships subject to payment of Joining Fee and min. one retail transaction in the first year', 'Both memberships (FITPASS PRO and Netmeds First) to be received every year, on card renewal'], 'Lounge Program': ['SBI Card PULSE Cardholder are eligible for 8 Domestic Lounge access in a year capped to 2 access per quarter', 'Refer Visa Lounge Program Terms and Conditions onhttps://www.visa.co.in/en_in/visa-offers-and-perks/visa-airport-lounge-access-program/114566', 'Refer Mastercard Lounge Program Terms and Conditionsclick here', 'Visa/Mastercard reserves the right at any time, without prior notice to add, alter, modify or change list of lounges under this program applicable for SBI Card PULSE', 'Priority Pass Membership fees is complimentary for first two cardholder membership years', 'There are no complimentary visits for SBI Card PULSE', 'The standard membership of the Priority Pass Program is provided only to the primary cardholder of SBI Card PULSE'], 'Milestone Benefits': ['Get Rs.1500 voucher on achieving retail spends of Rs. 4 lakh in a year', 'Get annual membership fee reversal from second year of your subscription. To avail fee reversal, you need to have spent Rs. 2 lakh or more on your SBI Card PULSE in the previous year'], 'Air Accident & Fraud Liability Cover': ['Get complimentary Air Accident Liability Cover of Rs. 50 Lakhs', 'Get complimentary credit card Fraud Liability Cover of Rs.1 lakh', 'This cover is valid for a period of 48 hours prior to reporting of loss, to 7 days post reporting of loss. Please call SBI Card helpline to report card loss: Dial 1860 180 1290 or 39 02 02 02 (prefix local STD code)', 'With effect from 15 July 2025, the complimentary Air Accident insurance coverage of ₹ 50 lakhs currently offered on your card will be discontinued.'], '1% Fuel Surcharge waiver': ['1% Fuel Surcharge waiver for each transaction between Rs.500 and Rs.4,000. Maximum Surcharge waiver of Rs.250 per statement cycle, per credit card account.'], 'Contactless Advantage': ['Daily purchases now made easy with SBI Card PULSE. Simply tap your card at a secure reader to transact', 'Fast & convenient: No need to hand over your card or look for cash / coins for everyday small ticket purchases', 'Security: The card never leaves your hand during a Contactless transaction, significantly reducing the risk of card loss and fraud due to skimming (counterfeit). Even if the card is tapped multiple times at the reader, the unique security key feature of VISA PayWave will ensure that only one transaction goes through, thus making it more secure', 'Please clickhereto download the FAQ’s', 'Please clickhereto download the list of Merchants enabled for transactions.'], 'Worldwide Acceptance': ['You can use your SBI Card PULSE in over 24 million outlets across the globe, including 3,25,000 outlets in India', 'Use your card to make payments at any outlet that accepts VISA'], 'Add-on Cards': ['With SBI Card PULSE, you can empower your family withadd-on cardsfor your parents, spouse, children or siblings above the age of 18'], 'Cash on the Go': ['Withdraw cash from over 1 million VISA ATMs across the globe'], 'Utility Bill Payment Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your SBI Card PULSE', 'Clickhereto know more'], 'Flexipay': ['With Flexipay, convert your transactions in easy monthly installments. Just transact for Rs. 2,500 or more using your SBI Card PULSE, and log onto sbicard.com within 30 days of purchase to convert it into Flexipay', 'Click\xa0here\xa0to know more'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues', 'Transfer the outstanding balance of other banks’ credit cards to your SBI Card PULSE, to avail a lower rate of interest and pay back in EMIs', 'Log ontosbicard.com\xa0with your user ID and password to avail this service', 'Click\xa0here\xa0to know more']}","['Annual Fee (one time):Rs.1,499 + Taxes', 'Renewal Fee (per annum):Rs.1,499 + Taxes from second year onwards.\xa0Renewal Fee reversed if annual spends for last year >= Rs. 2,00,000.', 'Add-on Fee (per annum): Nil']",https://www.sbicard.com/en/personal/credit-cards/lifestyle/sbi-card-pulse.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/lifestyle/sbi-card-pulse.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
SimplyCLICK SBI Card,,"{'Contactless Advantage': ['Daily purchases now made easy with SimplyCLICK SBI Card. Simply wave your card at a secure reader to transact', 'Fast & convenient:\xa0No need to hand over your card or look for cash /coins for everyday small ticket purchases', 'Security:\xa0 The card never leaves your hand during a Contactless transaction, significantly reducing the risk of card loss and fraud due to skimming (counterfeit). Even if the card is waved multiple times at the reader, the unique security key feature of Visa payWave will ensure that only one transaction goes through, thus making it more secure', 'Please click\xa0here\xa0to download the FAQ’s', 'Please clickhere\xa0to download the list of Merchants enabled for transactions.'], 'Worldwide Acceptance': ['You can use your SimplyCLICK SBI Card in over 24 million outlets across the globe, including 3,25,000 outlets in India', 'Use your card to make payments at any outlet that accepts Visa or MasterCard'], 'Add-on Cards': ['With SimplyCLICK SBI Card, you can empower your family with add-on cards for your parents, spouse, children or siblings above the age of 18'], 'Cash on the Go': ['Withdraw cash from over 1 million Visa or MasterCard ATMs across the globe'], 'Utility Bill Payment Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your SimplyCLICK SBI Card', 'Clickhereto know more'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues', 'Transfer the outstanding balance of other banks’ credit cards to your SimplyCLICK SBI Card, and avail a lower rate of interest and pay back in EMIs', 'Log on tosbicard.comwith your user ID and password to take benefit of this service', 'Clickhereto know more about Balance Transfer on EMI'], 'Flexipay': ['WithFlexipay, convert your transactions in easy monthly installments. Make any purchase for Rs. 2,500 or more using your SimplyCLICK SBI Card , and log in with your username and password tosbicard.comwithin 30 days of purchase to convert it into Flexipay', 'Clickhereto learn how to apply for Flexipay']}","['Annual Fee (one time):Rs.499', 'Renewal Fee (per annum):Rs.499 from second year onwards. Renewal Fee reversed if annual spends for last year >=Rs.1,00,000', 'Add-on Fee (per annum): Nil']",https://www.sbicard.com/en/personal/credit-cards/shopping/simplyclick-sbi-card.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/shopping/simplyclick-sbi-card.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
CASHBACK SBI Card,,"{'Terms and Conditions': ['For detailed Terms and Conditions and Usage Directions,click here', 'Click herefor\xa0CASHBACK SBI Card brochure'], 'Card Cashback': ['5% Cashback on online* spends without any merchant restriction', '1% Cashback on offline* spends', '*Cashback not applicable on Merchant EMI & Flexipay EMI transactions and on following categories: Utility, Insurance, Fuel, Rent, Wallet, School & Educational Services, Jewelry, Railways etc.. For complete list of exclusions, referwww.sbicard.com/CashbackCardTnC', 'Clickhereto know more details about Card Cashback'], 'Hassle free': ['Card Cashback will be auto-credited to your SBI Card account within two days of your next statement generation. For details, please see Cardholders T&C'], 'Spend Based Reversal': ['Reversal of Renewal Fee on annual spends of Rs.2 Lakhs'], 'Fuel Surcharge Waiver': ['1% Fuel Surcharge Waiver across all petrol pumps in India*'], 'Contactless Advantage': ['Daily purchases now made easy with CASHBACK SBI Card. Simply tap your card at a secure reader to transact', 'Fast & convenient: No need to hand over your card or look for cash / coins for everyday small ticket purchases', 'Security: The card never leaves your hand during a Contactless transaction, significantly reducing the risk of card loss and fraud due to skimming (counterfeit). Even if the card is tapped multiple times at the reader, the unique security key feature of VISA PayWave will ensure that only one transaction goes through, thus making it more secure', 'Pleaseclick hereto download the FAQ’s', 'Pleaseclick hereto download the list of Merchants enabled for transactions.'], 'Worldwide Acceptance': ['You can use your CASHBACK SBI Card in over 24 million outlets across the globe, including 3,25,000 outlets in India', 'Use your card to make payments at any outlet that accepts VISA'], 'Add-on Cards': ['With CASHBACK SBI Card, you can empower your family withadd-on cardsfor your parents, spouse, children or siblings above the age of 18'], 'Cash on the Go': ['Withdraw cash from over 1 million VISA across the globe'], 'Utility Bill Payment Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your CASHBACK SBI Card', 'Click hereto know more'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues.', 'Transfer the outstanding balance of other banks’ credit cards to your CASHBACK SBI Card, and avail a lower rate of interest and pay back in EMIs', 'Log on tosbicard.comwith your user ID and password to take benefit of this service', 'Click hereto know more about Balance Transfer on EMI']}","['Joining Fee (one time):\xa0Rs. 999', 'Renewal Fee (per annum): Rs. 999 from second year onwards. Renewal Fee reversed if annual spends for last year >= Rs. 2,00,000.', 'Add-on Fee (per annum): NIL']",https://www.sbicard.com/en/personal/credit-cards/rewards/cashback-sbi-card.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/rewards/cashback-sbi-card.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
SBI Card ELITE,,"{'Terms and Conditions': ['For detailed Terms and Conditions and Usage Directions,click here', 'With effect from 15 July 2025, the complimentary Air Accident insurance coverage of ₹ 1 crore currently offered on your card will be discontinued.'], 'Mastercard/Visa/American Express Privileges': ['Enjoy 4 rounds of complimentary green fees access and up to 50% off on golf games along with 1 complimentary lesson per month at selected golf courses across India. Clickhereto know more', 'Enjoy up to 15% discount on best available room rates and up to 15% discount on F&B at Lalit Hotels', 'Savings of up to 10% on Hertz car rental and up to 35% on Avis Car Rentals', 'Exclusive benefits across 900 luxury hotels worldwide', 'American Express Dining Platform - Discover delectable dining offers & enjoy up to 25% discount in your city', 'Complimentary Tablet plus membership - access to VIP upgrades and privileges at hotels in India and around the world'], 'Contactless Advantage': ['Daily purchases now made easy with SBI Card ELITE. Simply wave your card at a secure reader and your transaction is done. It’s fast, easy and incredibly convenient.', 'Fast & Convenient: No need to hand over your card or look for cash /coins for everyday small ticket purchases. Simply wave your card & go. It’s as fast & convenient as that.', 'Security: During a transaction the card never leaves your hand; significantly reducing the risk of card loss and fraud due to counterfeit (skimming). Even if the card is waved multiple times at the reader, the unique security key feature of Visa payWave will ensure that only one transaction goes through, thus making it more secure.', 'PleaseClick hereto download the FAQ’s.', 'PleaseClick hereto download the list of Merchants enabled for transactions.'], 'Global Acceptance': ['SBI Card ELITE is accepted\xa0in over 24 million outlets across the globe, including 3,25,000 outlets in India'], 'Fuel Surcharge Waiver': ['Get a 1% fuel surcharge waiver, on every transaction between Rs. 500 to Rs. 4,000, at any petrol pump across the country. Purchase fuel worth Rs. 500 to Rs. 4,000, to avail this benefit', 'Get a maximum surcharge waiver of Rs.\xa0250 per statement cycle, per credit card account'], 'Fraud Liability Cover': ['Get complimentary credit card fraud liability cover of Rs. 1 lakh', 'This cover is liable from the period of 48 hours prior to reporting of loss till 7 days post reporting of loss. Please call SBI Card helpline to report card loss:\n\nDial 39 02 02 02 (prefix local STD code) or 1860 180 1290', 'Dial 39 02 02 02 (prefix local STD code) or 1860 180 1290'], 'Emergency Card Replacement': ['Get your SBI Card ELITE replaced anywhere in the world (available for VISA and Mastercard)', '24x7 helpline for emergency card replacement even while travelling abroad. Clickherefor Visa helpline numbers', 'In case your card is lost in India, please call\n\nDial 39 02 02 02 (prefix local STD code) or 1860 180 1290', 'Dial 39 02 02 02 (prefix local STD code) or 1860 180 1290'], 'Add-on Cards': ['With SBI Card ELITE, you can empower your family with\xa0add-on cardsfor your parents, spouse, children or siblings above the age of 18'], 'Cash Access Across the World': ['Withdraw cash from over 1 million Visa or Mastercard or American Express ATMs across the globe'], 'Safe and Secure': ['Get enhanced security against counterfeiting and skimming with the chip and pin enabled SBI Card ELITE'], 'Easy Bill Pay Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your SBI Card Elite', 'Clickhereto know more'], 'Flexipay': ['With Flexipay, convert your transactions in easy monthly installments. Just transact for Rs. 2,500 or more using your SBI Card ELITE, and log in with your username and password\xa0tosbicard.comwithin 30 days of purchase to convert it into Flexipay', 'Clickhereto learn how to apply for Flexipay'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues', 'Transfer the outstanding balance of other banks’ credit cards to your SBI Card ELITE, to avail a lower rate of interest and pay back in EMIs', 'Log on tosbicard.comwith your user ID and password to take benefit of this service', 'Clickhereto know more about Balance Transfer on EMI']}","['Annual Fee (one-time) :Rs.4,999', 'Renewal Fee (per annum):Rs.4,999 from second year onwards', 'Add-on Fee (per annum): Nil']",https://www.sbicard.com/en/personal/credit-cards/lifestyle/sbi-card-elite.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/lifestyle/sbi-card-elite.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
SimplySAVE SBI Card,,"{'Reward Point': ['Earn 1 Reward Point on every Rs. 150 that you spend using the SimplySAVE SBI Card', 'Use your Reward Points to pay the outstanding balance on your credit card or redeem against a wide array of gifts', 'Clickhereto browse through our Rewards Catalogue to choose your gifts'], 'Contactless Advantage': ['Daily purchases now made easy with SimplySAVE SBI Card. Simply wave your card at a secure reader to transact', 'Fast & convenient:\xa0No need to hand over your card or look for cash /coins for everyday small ticket purchases', 'Security:\xa0 The card never leaves your hand during a Contactless transaction, significantly reducing the risk of card loss and fraud due to skimming (counterfeit). Even if the card is waved multiple times at the reader, the unique security key feature of Visa payWave will ensure that only one transaction goes through, thus making it more secure', 'Please click\xa0here\xa0to download the FAQ’s', 'Please clickhere\xa0to download the list of Merchants enabled for transactions.'], 'Worldwide Acceptance': ['You can use your SimplySAVE SBI Card in over 24 million outlets across the globe, including 3,25,000 outlets in India', 'Use your card to make payments at any outlet that accepts Visa or MasterCard'], 'Add-on Cards': ['With SimplySAVE SBI Card, you can empower your family with\xa0add-on cardsfor your parents, spouse, children or siblings above the age of 18'], 'Cash on the Go': ['Withdraw cash from over 1 million Visa or MasterCard ATMs across the globe'], 'Utility Bill Payment Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your SimplySAVE SBI Card', 'Clickhereto know more'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues', 'Transfer the outstanding balance of other banks’ credit cards to your SimplySAVE SBI Card, and avail a lower rate of interest and pay back in EMIs', 'Log on tosbicard.comwith your user ID and password to take benefit of this service', 'Clickhereto know more about Balance Transfer on EMI'], 'Flexipay': ['WithFlexipay, convert your transactions in easy monthly installments. Make any purchase for Rs. 2,500 or more using your SimplySAVE SBI Card , and log in with your username and password tosbicard.comwithin 30 days of purchase to convert it into Flexipay', 'Clickhereto learn how to apply for Flexipay']}","['Annual Fee (one-time):Rs.499', 'Renewal Fee (per annum):Rs.499 from second year onwards. Renewal Fee reversed if annual spends for last year >=Rs.1,00,000.', 'Add-on Fee (per annum): Nil']",https://www.sbicard.com/en/personal/credit-cards/shopping/simplysave-sbi-card.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/shopping/simplysave-sbi-card.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
Make every move a rewarding one,,"{'Terms and Conditions': ['For detailed Terms and Conditions and Usage Directions, click\xa0here', 'With effect from 15 July 2025, the complimentary Air Accident insurance coverage of ₹ 50 lakhs currently offered on your card will be discontinued.'], 'Mastercard/Visa/American Express Privileges': ['Enjoy 4 rounds of complimentary green fees access and up to 50% off on golf games along with 1 complimentary lesson per month at selected golf courses across India. Clickhereto know more', 'Enjoy up to 15% discount on best available room rates and up to 15% discount on F&B at Lalit Hotels', 'Savings of up to 10% on Hertz car rental and up to 35% on Avis Car Rentals', 'Exclusive benefits across 900 luxury hotels worldwide', 'Offering upto 20% discount at more than 700+ restaurants - Café Noir , Lord of the drinks ,Yo China , 1441 Pizzeria, The Beer Café and more.Click Herefor detailed T&C.Click Herefor the list of participating restaurants and how to avail the offer.', 'From independent boutiques to international brands, Tablet offers elevated experiences at the world’s top hotels. With your eligible SBI American Express Card,you can upgrade your Tablet experience with a complimentary Tablet Plus membership.Enrollin Tablet Plus today to unlock access to room upgrades and privileges on qualifying bookings.'], 'Contactless Advantage': ['Daily purchases now made easy with SBI Card PRIME. Simply wave your card at a secure reader to transact', 'Fast & convenient:\xa0No need to hand over your card or look for cash /coins for everyday small ticket purchases', 'Security:\xa0 The card never leaves your hand during a Contactless transaction, significantly reducing the risk of card loss and fraud due to skimming (counterfeit). Even if the card is waved multiple times at the reader, the unique security key feature of Visa payWave will ensure that only one transaction goes through, thus making it more secure', 'Please click\xa0here\xa0to download the FAQ’s', 'Please clickhere\xa0to download the list of Merchants enabled for transactions.'], 'Global Acceptance': ['SBI Card PRIME is accepted at over 24 million outlets across the globe, including 3,25,000 outlets in India'], 'Fraud Liability Cover': ['Get complimentary Air Accident Liability Cover of Rs. 50 lakhs', 'Complimentary credit card Fraud Liability Cover of ₹ 1 lakh. This cover is applicable from 48 hours prior to reporting of loss till 7 days post reporting of loss. To report card loss, please call SBI Card helpline at 1860 180 1290 or 39 02 02 02 (prefix local STD code)'], 'Emergency Card Replacement': ['Get your SBI Card PRIME replaced anywhere in the world (available for VISA and MasterCard)', '24x7 helpline for emergency card replacement even while travelling abroad. Click\xa0here\xa0for Visa helpline numbers', 'In case your card is lost in India, please call Dial 1860 180 1290 or 39 02 02 02 (prefix local STD code)'], 'Add-on Cards': ['With SBI Card PRIME, you can empower up to 2 members of your family (parents, spouse, children or siblings - above 18 years of age) with \xa0an \xa0add-on card'], 'Cash Access Across the World': ['Withdraw cash from over 1 million Visa/Mastercard/American Express ATMs worldwide'], 'Safe and Secure': ['Get enhanced security against counterfeiting and skimming with the chip and pin enabled SBI Card PRIME'], 'Easy Bill Pay Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your SBI Card PRIME', 'Click\xa0here\xa0to know more'], 'Flexipay': ['WithFlexipay, convert your transactions in easy monthly installments. Just transact for Rs. 2,500 or more using your SBI Card PRIME, and log ontosbicard.com\xa0within 30 days of purchase to convert it into Flexipay', 'Click\xa0here\xa0to know more'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues', 'Transfer the outstanding balance of other banks’ credit cards to your SBI Card PRIME, to avail a lower rate of interest and pay back in EMIs', 'Log ontosbicard.com\xa0with your user ID and password to avail this service', 'Click\xa0here\xa0to know more']}","['Annual Fee (one time):Rs.2,999 + Taxes', 'Renewal Fee (per annum):Rs.2,999 + Taxes from second year onwards', 'Add-on Fee (per annum): Nil']",https://www.sbicard.com/en/personal/credit-cards/rewards/sbi-card-prime.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/rewards/sbi-card-prime.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
SBI Card ELITE,,"{'Terms and Conditions': ['For detailed Terms and Conditions and Usage Directions,click here', 'With effect from 15 July 2025, the complimentary Air Accident insurance coverage of ₹ 1 crore currently offered on your card will be discontinued.'], 'Mastercard/Visa/American Express Privileges': ['Enjoy 4 rounds of complimentary green fees access and up to 50% off on golf games along with 1 complimentary lesson per month at selected golf courses across India. Clickhereto know more', 'Enjoy up to 15% discount on best available room rates and up to 15% discount on F&B at Lalit Hotels', 'Savings of up to 10% on Hertz car rental and up to 35% on Avis Car Rentals', 'Exclusive benefits across 900 luxury hotels worldwide', 'American Express Dining Platform - Discover delectable dining offers & enjoy up to 25% discount in your city', 'Complimentary Tablet plus membership - access to VIP upgrades and privileges at hotels in India and around the world'], 'Contactless Advantage': ['Daily purchases now made easy with SBI Card ELITE. Simply wave your card at a secure reader and your transaction is done. It’s fast, easy and incredibly convenient.', 'Fast & Convenient: No need to hand over your card or look for cash /coins for everyday small ticket purchases. Simply wave your card & go. It’s as fast & convenient as that.', 'Security: During a transaction the card never leaves your hand; significantly reducing the risk of card loss and fraud due to counterfeit (skimming). Even if the card is waved multiple times at the reader, the unique security key feature of Visa payWave will ensure that only one transaction goes through, thus making it more secure.', 'PleaseClick hereto download the FAQ’s.', 'PleaseClick hereto download the list of Merchants enabled for transactions.'], 'Global Acceptance': ['SBI Card ELITE is accepted\xa0in over 24 million outlets across the globe, including 3,25,000 outlets in India'], 'Fuel Surcharge Waiver': ['Get a 1% fuel surcharge waiver, on every transaction between Rs. 500 to Rs. 4,000, at any petrol pump across the country. Purchase fuel worth Rs. 500 to Rs. 4,000, to avail this benefit', 'Get a maximum surcharge waiver of Rs.\xa0250 per statement cycle, per credit card account'], 'Fraud Liability Cover': ['Get complimentary credit card fraud liability cover of Rs. 1 lakh', 'This cover is liable from the period of 48 hours prior to reporting of loss till 7 days post reporting of loss. Please call SBI Card helpline to report card loss:\n\nDial 39 02 02 02 (prefix local STD code) or 1860 180 1290', 'Dial 39 02 02 02 (prefix local STD code) or 1860 180 1290'], 'Emergency Card Replacement': ['Get your SBI Card ELITE replaced anywhere in the world (available for VISA and Mastercard)', '24x7 helpline for emergency card replacement even while travelling abroad. Clickherefor Visa helpline numbers', 'In case your card is lost in India, please call\n\nDial 39 02 02 02 (prefix local STD code) or 1860 180 1290', 'Dial 39 02 02 02 (prefix local STD code) or 1860 180 1290'], 'Add-on Cards': ['With SBI Card ELITE, you can empower your family with\xa0add-on cardsfor your parents, spouse, children or siblings above the age of 18'], 'Cash Access Across the World': ['Withdraw cash from over 1 million Visa or Mastercard or American Express ATMs across the globe'], 'Safe and Secure': ['Get enhanced security against counterfeiting and skimming with the chip and pin enabled SBI Card ELITE'], 'Easy Bill Pay Facility': ['Pay your electricity, telephone, mobile and other utility bills using the Easy Bill Pay facility on your SBI Card Elite', 'Clickhereto know more'], 'Flexipay': ['With Flexipay, convert your transactions in easy monthly installments. Just transact for Rs. 2,500 or more using your SBI Card ELITE, and log in with your username and password\xa0tosbicard.comwithin 30 days of purchase to convert it into Flexipay', 'Clickhereto learn how to apply for Flexipay'], 'Balance Transfer on EMI': ['Save money while paying your credit card dues', 'Transfer the outstanding balance of other banks’ credit cards to your SBI Card ELITE, to avail a lower rate of interest and pay back in EMIs', 'Log on tosbicard.comwith your user ID and password to take benefit of this service', 'Clickhereto know more about Balance Transfer on EMI']}","['Annual Fee (one-time) :Rs.4,999', 'Renewal Fee (per annum):Rs.4,999 from second year onwards', 'Add-on Fee (per annum): Nil']",https://www.sbicard.com/en/personal/credit-cards/lifestyle/sbi-card-elite.page,https://www.sbicard.com/en/eapply/eapplyform.page?path=personal/credit-cards/lifestyle/sbi-card-elite.dcr,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif,https://www.sbicard.com/sbi-card-en/assets/media/images/ajax-loader.gif
